"","bandnum_index","bander_index","day_index","state_index","mean_mintemp_prev5_scaled","PCA_weight_scaled","interval","survived"
"152",11,45,2,11,-1.2557392690828,-1.73599499053623,1,1
"153",11,45,3,11,-1.48479488886014,-1.73599499053623,1,1
"154",11,45,4,11,-1.87460618693911,-1.73599499053623,1,1
"155",11,45,5,11,-1.73994272062803,-1.73599499053623,1,1
"156",11,45,6,11,-1.54281140446066,-1.73599499053623,1,1
"157",11,45,7,11,-1.79307996974462,-1.73599499053623,1,1
"158",11,45,8,11,-1.83942997132074,-1.73599499053623,1,1
"159",11,45,9,11,-1.28229623971332,-1.73599499053623,1,1
"160",11,45,10,11,-1.36235499432145,-1.73599499053623,1,1
"161",11,45,11,11,-1.36395764247009,-1.73599499053623,1,1
"162",11,45,12,11,-1.09367415545554,-1.73599499053623,1,1
"163",11,45,13,11,-0.906769393995777,-1.73599499053623,1,1
"164",11,45,14,11,-1.16236893200451,-1.73599499053623,1,1
"165",11,45,15,11,-0.963643358516513,-1.73599499053623,1,1
"166",12,45,1,11,-1.52485456637644,0.873356374959618,1,1
"167",12,45,2,11,-1.75862676380587,0.873356374959618,1,1
"168",12,45,3,11,-1.76070116295113,0.873356374959618,1,1
"169",12,45,4,11,-1.26233725683608,0.873356374959618,1,1
"170",12,45,5,11,-1.41262537720357,0.873356374959618,1,1
"171",12,45,6,11,-1.42317824188908,0.873356374959618,1,1
"172",12,45,7,11,-1.23607676212835,0.873356374959618,1,1
"173",12,45,8,11,-1.16149535357794,0.873356374959618,1,1
"174",12,45,9,11,-1.34797684438065,0.873356374959618,1,1
"175",12,45,10,11,-1.09125386773369,0.873356374959618,1,1
"176",12,45,11,11,-1.13649907695605,0.873356374959618,1,1
"177",12,45,12,11,-1.30235311558392,0.873356374959618,1,1
"178",12,45,13,11,-1.06785371306087,0.873356374959618,1,1
"179",12,45,14,11,-0.948170671678388,0.873356374959618,1,1
"180",12,45,15,11,-1.26323507543244,0.873356374959618,1,1
"181",13,45,1,11,-1.52485456637644,0.26802124547099,1,1
"182",13,45,2,11,-1.75862676380587,0.26802124547099,1,1
"183",13,45,3,11,-1.76070116295113,0.26802124547099,1,1
"184",13,45,4,11,-1.26233725683608,0.26802124547099,1,1
"185",13,45,5,11,-1.41262537720357,0.26802124547099,1,1
"186",13,45,6,11,-1.42317824188908,0.26802124547099,1,1
"187",13,45,7,11,-1.23607676212835,0.26802124547099,1,1
"188",13,45,8,11,-1.16149535357794,0.26802124547099,1,1
"189",13,45,9,11,-1.34797684438065,0.26802124547099,1,1
"190",13,45,10,11,-1.09125386773369,0.26802124547099,1,1
"191",13,45,11,11,-1.13649907695605,0.26802124547099,1,1
"192",13,45,12,11,-1.30235311558392,0.26802124547099,1,1
"193",13,45,13,11,-1.06785371306087,0.26802124547099,1,1
"194",13,45,14,11,-0.948170671678388,0.26802124547099,1,1
"195",13,45,15,11,-1.26323507543244,0.26802124547099,1,1
"196",14,1,1,11,-0.78117454812784,1.28325643518449,1,1
"197",14,1,2,11,-0.793964034633346,1.28325643518449,1,1
"198",14,1,3,11,-1.14579331744106,1.28325643518449,1,1
"199",14,1,4,11,-1.32818008417815,1.28325643518449,1,1
"200",14,1,5,11,-1.28570757745378,1.28325643518449,1,1
"201",14,1,6,11,-1.09352871443682,1.28325643518449,1,1
"202",14,1,7,11,-1.37688511148054,1.28325643518449,1,1
"203",14,1,8,11,-1.27457294869337,1.28325643518449,1,1
"204",14,1,9,11,-0.909485225326186,1.28325643518449,1,1
"205",14,1,10,11,-0.885597470314952,1.28325643518449,1,1
"206",14,1,11,11,-0.878371102775647,1.28325643518449,1,1
"207",14,1,12,11,-0.653047536831343,1.28325643518449,1,1
"208",14,1,13,11,-0.470023067166005,1.28325643518449,1,1
"209",14,1,14,11,-0.614648310945477,1.28325643518449,1,1
"210",14,1,15,11,-0.566668624108262,1.28325643518449,1,1
"211",15,1,1,11,-0.78117454812784,-3.46813407330261,1,1
"212",15,1,2,11,-0.793964034633346,-3.46813407330261,1,1
"213",15,1,3,11,-1.14579331744106,-3.46813407330261,1,1
"214",15,1,4,11,-1.32818008417815,-3.46813407330261,1,1
"215",15,1,5,11,-1.28570757745378,-3.46813407330261,1,1
"216",15,1,6,11,-1.09352871443682,-3.46813407330261,1,1
"217",15,1,7,11,-1.37688511148054,-3.46813407330261,1,1
"218",15,1,8,11,-1.27457294869337,-3.46813407330261,1,1
"219",15,1,9,11,-0.909485225326186,-3.46813407330261,1,1
"220",15,1,10,11,-0.885597470314952,-3.46813407330261,1,1
"221",15,1,11,11,-0.878371102775647,-3.46813407330261,1,1
"222",15,1,12,11,-0.653047536831343,-3.46813407330261,1,1
"223",15,1,13,11,-0.470023067166005,-3.46813407330261,1,1
"224",15,1,14,11,-0.614648310945477,-3.46813407330261,1,1
"225",15,1,15,11,-0.566668624108262,-3.46813407330261,1,1
"226",16,22,1,13,-0.602325913865488,-0.496285281895437,1,1
"227",16,22,2,13,-0.503452125931238,-0.496285281895437,1,1
"228",16,22,3,13,-0.156103545277298,-0.496285281895437,1,1
"229",16,22,4,13,0.133225256676342,-0.496285281895437,1,1
"230",16,22,5,13,0.245757447971554,-0.496285281895437,1,0
"231",17,22,1,13,-0.968778545254546,0.301175289493664,1,1
"232",17,22,2,13,-0.768654500432661,0.301175289493664,1,1
"233",17,22,3,13,-0.559989525017618,0.301175289493664,1,1
"234",17,22,4,13,-0.569193331023039,0.301175289493664,1,1
"235",17,22,5,13,-0.551784227544592,0.301175289493664,1,1
"236",17,22,6,13,-0.866237965482844,0.301175289493664,1,1
"237",17,22,7,13,-0.82165842861542,0.301175289493664,1,1
